GENESIS-Tabelle: 45511-002
Tourismus: Gemeinden, Übernachtungen, Ankünfte,;;;;;;;
 Herkunft;;;;;;;
der Gäste, Monat, Jahr (ab 2006);;;;;;;
Monatserhebung im Tourismus;;;;;;;
2018;;;;;;;
Monate: August;;;;;;;
;;Insgesamt;Insgesamt;Inland;Inland;Ausland;Ausland
09175113;      Baiern;.;.;.;.;.;.
09175114;      Bruck;-;-;-;-;-;-
09175115;      Ebersberg, St;2736;4806;1783;3371;953;1435
09175116;      Egmating;.;.;.;.;.;.
09175118;      Forstinning;438;1531;375;1324;63;207
09175119;      Frauenneuharting;.;.;.;.;.;.
09175121;      Glonn, M;1013;1927;984;1790;29;137
09175122;      Grafing b.München, St;377;896;311;664;66;232
09175123;      Hohenlinden;557;989;429;797;128;192
09175124;      Kirchseeon, M;.;.;.;.;.;.
09175127;      Markt Schwaben, M;1592;2565;1136;1748;456;817
09175128;      Moosach;-;-;-;-;-;-
09175131;      Oberpframmern;.;.;.;.;.;.
09175132;      Vaterstetten;6950;13638;5017;10028;1933;3610
09175133;      Pliening;1054;3079;920;2182;134;897
09175135;      Poing;.;.;.;.;.;.
09175136;      Emmering;-;-;-;-;-;-
09175137;      Steinhöring;.;.;.;.;.;.
09175139;      Zorneding;1486;3766;1285;3391;201;375
09175444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09176;    Eichstätt (Lkr);56000;114467;44072;94614;11928;19853
09176111;      Adelschlag;.;.;.;.;.;.
09176112;      Altmannstein, M;185;485;179;473;6;12
09176114;      Beilngries, St;9844;23055;8967;21533;877;1522
09176116;      Böhmfeld;.;.;.;.;.;.
09176118;      Buxheim;.;.;.;.;.;.
09176120;      Denkendorf;5124;6744;2298;3562;2826;3182
09176121;      Dollnstein, M;3662;6193;3562;5954;100;239
09176122;      Egweil;-;-;-;-;-;-
09176123;      Eichstätt, GKSt;10248;14969;9725;13710;523;1259
09176124;      Eitensheim;-;-;-;-;-;-
09176126;      Gaimersheim, M;1493;3069;1106;2286;387;783
09176129;      Großmehring;481;1064;380;936;101;128
09176131;      Hepberg;-;-;-;-;-;-
09176132;      Hitzhofen;-;-;-;-;-;-
09176137;      Kinding, M;7839;23702;4818;17406;3021;6296
09176138;      Kipfenberg, M;6405;12055;4139;8712;2266;3343
09176139;      Kösching, M;482;1213;462;1174;20;39
09176143;      Lenting;3901;6410;2660;4699;1241;1711
09176147;      Mindelstetten;.;.;.;.;.;.
09176148;      Mörnsheim, M;1719;2818;1577;2545;142;273
09176149;      Nassenfels, M;.;.;.;.;.;.
09176150;      Oberdolling;-;-;-;-;-;-
09176153;      Pförring, M;.;.;.;.;.;.
09176155;      Pollenfeld;.;.;.;.;.;.
09176160;      Schernfeld;392;771;360;718;32;53
09176161;      Stammham;.;.;.;.;.;.
09176164;      Titting, M;2142;5674;1844;5042;298;632
09176165;      Walting;.;.;.;.;.;.
09176166;      Wellheim, M;579;1754;575;1746;4;8
09176167;      Wettstetten;-;-;-;-;-;-
09176444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09177;    Erding (Lkr);77730;121459;45347;71619;32383;49840
09177112;      Berglern;-;-;-;-;-;-
09177113;      Bockhorn;-;-;-;-;-;-
09177114;      Buch a.Buchrain;.;.;.;.;.;.
09177115;      Dorfen, St;789;1649;651;1264;138;385
09177116;      Eitting;713;2387;605;2131;108;256
09177117;      Erding, GKSt;29873;49453;18851;30372;11022;19081
09177118;      Finsing;790;1844;745;1773;45;71
09177119;      Forstern;-;-;-;-;-;-
09177120;      Fraunberg;.;.;.;.;.;.
09177121;      Hohenpolding;.;.;.;.;.;.
09177122;      Inning a.Holz;.;.;.;.;.;.
09177123;      Isen, M;.;.;.;.;.;.
09177124;      Kirchberg;-;-;-;-;-;-
09177126;      Langenpreising;.;.;.;.;.;.
09177127;      Lengdorf;-;-;-;-;-;-
09177130;      Moosinning;1665;2685;1003;1734;662;951
09177131;      Neuching;.;.;.;.;.;.
09177133;      Oberding;38532;51531;19421;24911;19111;26620
09177134;      Ottenhofen;-;-;-;-;-;-
09177135;      Pastetten;-;-;-;-;-;-
09177137;      Sankt Wolfgang;463;1798;337;1143;126;655
09177138;      Steinkirchen;-;-;-;-;-;-
09177139;      Taufkirchen (Vils);855;2197;773;2001;82;196
09177142;      Walpertskirchen;.;.;.;.;.;.
09177143;      Wartenberg, M;1358;2170;875;1598;483;572
09177144;      Wörth;-;-;-;-;-;-
09178;    Freising (Lkr);62232;96063;36270;60614;25962;35449
09178113;      Allershausen;2415;3976;1654;2934;761;1042
09178115;      Attenkirchen;.;.;.;.;.;.
09178116;      Au i.d.Hallertau, M;.;.;.;.;.;.
09178120;      Eching;2868;5665;2079;4287;789;1378
09178122;      Rudelzhausen;-;-;-;-;-;-
09178123;      Fahrenzhausen;.;.;.;.;.;.
09178124;      Freising, GKSt;27472;40088;11369;18850;16103;21238
09178125;      Gammelsdorf;-;-;-;-;-;-
09178129;      Haag a.d.Amper;.;.;.;.;.;.
09178130;      Hallbergmoos;16140;21774;10161;13852;5979;7922
09178132;      Hörgertshausen;-;-;-;-;-;-
09178133;      Hohenkammer;1292;1941;1258;1905;34;36
09178136;      Kirchdorf a.d.Amper;.;.;.;.;.;.
09178137;      Kranzberg;589;1402;546;1353;43;49
09178138;      Langenbach;.;.;.;.;.;.
09178140;      Marzling;2383;3579;1365;2253;1018;1326
09178142;      Mauern;-;-;-;-;-;-
09178143;      Moosburg a.d.Isar, St;757;2038;649;1762;108;276
09178144;      Nandlstadt, M;-;-;-;-;-;-
09178145;      Neufahrn b.Freising;5157;9485;4408;8032;749;1453
09178150;      Paunzhausen;-;-;-;-;-;-
09178155;      Wang;.;.;.;.;.;.
09178156;      Wolfersdorf;-;-;-;-;-;-
09178157;      Zolling;148;373;148;373;-;-
09179;    Fürstenfeldbruck (Lkr);12792;30622;10372;25178;2420;5444
09179111;      Adelshofen;-;-;-;-;-;-
09179113;      Alling;.;.;.;.;.;.
09179114;      Althegnenberg;-;-;-;-;-;-
09179117;      Egenhofen;-;-;-;-;-;-
09179118;      Eichenau;.;.;.;.;.;.
09179119;      Emmering;316;749;291;703;25;46
09179121;      Fürstenfeldbruck, GKSt;2196;4091;1824;3442;372;649
09179123;      Germering, GKSt;1720;3177;1555;2726;165;451
09179125;      Grafrath;-;-;-;-;-;-
09179126;      Gröbenzell;136;550;127;481;9;69
09179128;      Hattenhofen;.;.;.;.;.;.
09179130;      Jesenwang;.;.;.;.;.;.
09179131;      Kottgeisering;.;.;.;.;.;.
09179132;      Landsberied;-;-;-;-;-;-
09179134;      Maisach;.;.;.;.;.;.
09179136;      Mammendorf;.;.;.;.;.;.
09179137;      Mittelstetten;-;-;-;-;-;-
09179138;      Moorenweis;.;.;.;.;.;.
09179140;      Oberschweinbach;-;-;-;-;-;-
09179142;      Olching, St;4082;9218;2840;6792;1242;2426
09179145;      Puchheim, St;1801;4034;1421;3087;380;947
09179147;      Schöngeising;.;.;.;.;.;.
09179149;      Türkenfeld;.;.;.;.;.;.
09180;    Garmisch-Partenkirchen (Lkr);154568;489120;115020;393886;39548;95234
09180112;      Bad Kohlgrub;5642;18381;3424;13595;2218;4786
09180113;      Bad Bayersoien;1821;8706;1459;7931;362;775
09180114;      Eschenlohe;1670;2982;1430;2564;240;418
09180115;      Ettal;6835;12691;4008;8814;2827;3877
09180116;      Farchant;2213;6741;1751;5825;462;916
09180117;      Garmisch-Partenkirchen, M;60296;141677;41391;99697;18905;41980
09180118;      Grainau;23540;78252;19316;67066;4224;11186
09180119;      Großweil;.;.;.;.;.;.
09180122;      Krün;11268;56251;9578;49585;1690;6666
09180123;      Mittenwald, M;10502;47661;8870;41019;1632;6642
09180124;      Murnau a.Staffelsee, M;5536;19935;4795;17424;741;2511
09180125;      Oberammergau;10535;35258;6403;25419;4132;9839
09180126;      Oberau;1625;3242;568;1237;1057;2005
09180127;      Ohlstadt;1475;8335;1437;8227;38;108
09180128;      Riegsee;.;.;.;.;.;.
09180129;      Saulgrub;826;3206;694;3008;132;198
09180131;      Schwaigen;-;-;-;-;-;-
09180132;      Seehausen a.Staffelsee;2964;11155;2789;10562;175;593
09180133;      Spatzenhausen;.;.;.;.;.;.
09180134;      Uffing a.Staffelsee;.;.;.;.;.;.
09180135;      Unterammergau;650;2012;641;1918;9;94
09180136;      Wallgau;2327;12350;2051;11491;276;859
09180444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09181;    Landsberg am Lech (Lkr);15203;38693;11472;32075;3731;6618
09181111;      Apfeldorf;-;-;-;-;-;-
09181113;      Denklingen;-;-;-;-;-;-
09181114;      Dießen am Ammersee, M;2958;9300;2614;8608;344;692
09181115;      Eching am Ammersee;-;-;-;-;-;-
09181116;      Egling a.d.Paar;-;-;-;-;-;-
09181118;      Eresing;.;.;.;.;.;.
09181120;      Finning;.;.;.;.;.;.
09181121;      Fuchstal;.;.;.;.;.;.
09181122;      Geltendorf;-;-;-;-;-;-
09181123;      Greifenberg;.;.;.;.;.;.
09181124;      Hofstetten;.;.;.;.;.;.
09181126;      Hurlach;-;-;-;-;-;-
09181127;      Igling;-;-;-;-;-;-
09181128;      Kaufering, M;.;.;.;.;.;.
09181129;      Kinsau;.;.;.;.;.;.
09181130;      Landsberg am Lech, GKSt;5579;10576;2817;5983;2762;4593
09181131;      Obermeitingen;-;-;-;-;-;-
09181132;      Penzing;-;-;-;-;-;-
09181133;      Vilgertshofen;-;-;-;-;-;-
09181134;      Prittriching;-;-;-;-;-;-
09181135;      Reichling;-;-;-;-;-;-
09181137;      Rott;-;-;-;-;-;-
09181138;      Scheuring;.;.;.;.;.;.
09181139;      Schondorf am Ammersee;524;1106;509;1068;15;38
09181140;      Schwifting;-;-;-;-;-;-
09181141;      Pürgen;-;-;-;-;-;-
09181142;      Thaining;.;.;.;.;.;.
09181143;      Unterdießen;-;-;-;-;-;-
09181144;      Utting am Ammersee;.;.;.;.;.;.
09181145;      Weil;.;.;.;.;.;.
09181146;      Windach;.;.;.;.;.;.
09181444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09182;    Miesbach (Lkr);84461;299943;71731;270879;12730;29064
09182111;      Bad Wiessee;13866;76441;13026;72059;840;4382
09182112;      Bayrischzell;4577;16033;4070;14868;507;1165
09182114;      Fischbachau;2422;9875;2355;9532;67;343
09182116;      Gmund a.Tegernsee;1518;5061;1410;4806;108;255
09182119;      Hausham;941;3504;914;3454;27;50
09182120;      Holzkirchen, M;2745;5719;1998;4161;747;1558
09182123;      Irschenberg;6174;6650;2676;3061;3498;3589
09182124;      Kreuth;7949;26420;7397;24754;552;1666
09182125;      Miesbach, St;3407;6573;2717;5477;690;1096
09182127;      Otterfing;507;1066;323;739;184;327
09182129;      Rottach-Egern;10745;48932;9812;45720;933;3212
09182131;      Schliersee, M;18106;61824;16573;55340;1533;6484
09182132;      Tegernsee, St;5711;23031;5068;21404;643;1627
09182133;      Valley;.;.;.;.;.;.
09182134;      Waakirchen;.;.;.;.;.;.
09182136;      Warngau;.;.;.;.;.;.
09182137;      Weyarn;4665;6234;2590;3587;2075;2647
09183;    Mühldorf a.Inn (Lkr);7101;17696;6149;15535;952;2161
09183112;      Ampfing;327;919;283;852;44;67
09183113;      Aschau a.Inn;.;.;.;.;.;.
09183114;      Buchbach, M;.;.;.;.;.;.
09183115;      Egglkofen;-;-;-;-;-;-
09183116;      Erharting;.;.;.;.;.;.
09183118;      Gars a.Inn, M;273;1214;258;1161;15;53
09183119;      Haag i.OB, M;-;-;-;-;-;-
09183120;      Heldenstein;-;-;-;-;-;-
09183122;      Jettenbach;.;.;.;.;.;.
09183123;      Kirchdorf;.;.;.;.;.;.
09183124;      Kraiburg a.Inn, M;192;544;178;490;14;54
09183125;      Lohkirchen;-;-;-;-;-;-
09183126;      Maitenbeth;-;-;-;-;-;-
09183127;      Mettenheim;-;-;-;-;-;-
09183128;      Mühldorf a.Inn, St;3607;5832;3071;5058;536;774
09183129;      Neumarkt-Sankt Veit, St;.;.;.;.;.;.
09183130;      Niederbergkirchen;-;-;-;-;-;-
09183131;      Niedertaufkirchen;.;.;.;.;.;.
09183132;      Oberbergkirchen;-;-;-;-;-;-
09183134;      Oberneukirchen;-;-;-;-;-;-
09183135;      Obertaufkirchen;84;500;75;465;9;35
09183136;      Polling;.;.;.;.;.;.
09183138;      Rattenkirchen;-;-;-;-;-;-
09183139;      Rechtmehring;-;-;-;-;-;-
09183140;      Reichertsheim;.;.;.;.;.;.
09183143;      Schönberg;-;-;-;-;-;-
09183144;      Schwindegg;.;.;.;.;.;.
09183145;      Taufkirchen;.;.;.;.;.;.
09183147;      Unterreit;.;.;.;.;.;.
09183148;      Waldkraiburg, St;891;2420;722;1868;169;552
09183151;      Zangberg;.;.;.;.;.;.
09183444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09184;    München (Lkr);114216;228099;73708;145808;40508;82291
09184112;      Aschheim;17935;31093;11114;17694;6821;13399
09184113;      Baierbrunn;966;1993;802;1585;164;408
09184114;      Brunnthal;2706;6646;1725;4045;981;2601
09184118;      Feldkirchen;9169;19620;5229;10678;3940;8942
09184119;      Garching b.München, St;11509;23821;8576;17221;2933;6600
09184120;      Gräfelfing;635;2375;577;2213;58;162
09184121;      Grasbrunn;2197;4006;1356;2760;841;1246
09184122;      Grünwald;974;2460;767;1694;207;766
09184123;      Haar;5923;12500;4023;9158;1900;3342
09184127;      Höhenkirchen-Siegertsbrunn;.;.;.;.;.;.
09184129;      Hohenbrunn;1331;4342;1160;3653;171;689
09184130;      Ismaning;6773;13695;4696;9191;2077;4504
09184131;      Kirchheim b.München;2079;3906;1346;2517;733;1389
09184132;      Neuried;-;-;-;-;-;-
09184134;      Oberhaching;2606;5849;1918;4372;688;1477
09184135;      Oberschleißheim;1986;4781;1352;3451;634;1330
09184136;      Ottobrunn;1211;2479;837;1505;374;974
09184137;      Aying;.;.;.;.;.;.
09184138;      Planegg;2670;6403;1684;3772;986;2631
09184139;      Pullach i.Isartal;1263;3667;1005;2923;258;744
09184140;      Putzbrunn;3899;7841;2507;5393;1392;2448
09184141;      Sauerlach;4919;7789;2814;4791;2105;2998
09184142;      Schäftlarn;1495;2813;1214;2187;281;626
09184144;      Straßlach-Dingharting;570;1463;506;1172;64;291
09184145;      Taufkirchen;653;1590;606;1482;47;108
09184146;      Neubiberg;.;.;.;.;.;.
09184147;      Unterföhring;9100;17624;4491;9419;4609;8205
09184148;      Unterhaching;9712;19682;4845;8629;4867;11053
09184149;      Unterschleißheim, St;10263;16333;7210;11642;3053;4691
09184444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09185;    Neuburg-Schrobenhausen (Lkr);6169;15986;5247;13660;922;2326
09185113;      Aresing;-;-;-;-;-;-
09185116;      Berg im Gau;.;.;.;.;.;.
09185118;      Bergheim;.;.;.;.;.;.
09185123;      Brunnen;-;-;-;-;-;-
09185125;      Burgheim, M;.;.;.;.;.;.
09185127;      Ehekirchen;.;.;.;.;.;.
09185131;      Gachenbach;-;-;-;-;-;-
09185139;      Karlshuld;.;.;.;.;.;.
09185140;      Karlskron;.;.;.;.;.;.
09185143;      Langenmosen;.;.;.;.;.;.
09185149;      Neuburg a.d.Donau, GKSt;3937;10168;3298;8846;639;1322
09185150;      Oberhausen;.;.;.;.;.;.
09185153;      Rennertshofen, M;.;.;.;.;.;.
09185157;      Rohrenfels;-;-;-;-;-;-
09185158;      Schrobenhausen, St;857;2574;677;1950;180;624
09185163;      Königsmoos;.;.;.;.;.;.
09185166;      Waidhofen;.;.;.;.;.;.
09185168;      Weichering;.;.;.;.;.;.
09186;    Pfaffenhofen a.d.Ilm (Lkr);15924;30518;10749;22121;5175;8397
09186113;      Baar-Ebenhausen;-;-;-;-;-;-
09186116;      Ernsgaden;.;.;.;.;.;.
09186122;      Geisenfeld, St;.;.;.;.;.;.
09186125;      Gerolsbach;-;-;-;-;-;-
09186126;      Hettenshausen;-;-;-;-;-;-
09186128;      Hohenwart, M;.;.;.;.;.;.
09186130;      Ilmmünster;-;-;-;-;-;-
09186132;      Jetzendorf;-;-;-;-;-;-
09186137;      Manching, M;1060;2524;808;1993;252;531
09186139;      Münchsmünster;.;.;.;.;.;.
09186143;      Pfaffenhofen a.d.Ilm, St;2796;4759;2127;3660;669;1099
09186144;      Pörnbach;.;.;.;.;.;.
09186146;      Reichertshausen;.;.;.;.;.;.
09186147;      Reichertshofen, M;3069;4778;1849;3035;1220;1743
09186149;      Rohrbach;.;.;.;.;.;.
09186151;      Scheyern;.;.;.;.;.;.
09186152;      Schweitenkirchen;3109;6672;1915;4921;1194;1751
09186158;      Vohburg a.d.Donau, St;1049;2041;706;1282;343;759
09186162;      Wolnzach, M;1564;3208;1274;2740;290;468
09187;    Rosenheim (Lkr);101436;339220;80402;297869;21034;41351
09187113;      Amerang;447;1151;424;1106;23;45
09187114;      Aschau i.Chiemgau;5903;26038;4920;23810;983;2228
09187116;      Babensham;.;.;.;.;.;.
09187117;      Bad Aibling, St;9890;35560;8385;31698;1505;3862
09187118;      Bernau a.Chiemsee;4796;23729;3883;22126;913;1603
09187120;      Brannenburg;2301;5999;1542;4866;759;1133
09187121;      Breitbrunn a.Chiemsee;294;2335;275;2241;19;94
09187122;      Bruckmühl, M;1304;3655;974;3159;330;496
09187123;      Chiemsee;1056;3417;874;2763;182;654
09187124;      Edling;.;.;.;.;.;.
09187125;      Eggstätt;1711;7236;1545;6822;166;414
09187126;      Eiselfing;128;493;112;388;16;105
09187128;      Bad Endorf, M;6833;29017;6423;27846;410;1171
09187129;      Bad Feilnbach;13546;44527;8675;36485;4871;8042
09187130;      Feldkirchen-Westerham;1114;2275;891;1791;223;484
09187131;      Flintsbach a.Inn;2024;3137;1430;2230;594;907
09187132;      Frasdorf;1640;4342;1195;3622;445;720
09187134;      Griesstätt;-;-;-;-;-;-
09187137;      Großkarolinenfeld;-;-;-;-;-;-
09187138;      Gstadt a.Chiemsee;2262;10657;2046;9851;216;806
09187139;      Halfing;.;.;.;.;.;.
09187142;      Schechen;2263;5271;1690;4204;573;1067
09187145;      Höslwang;399;3041;393;3019;6;22
09187148;      Kiefersfelden;1212;3896;949;3453;263;443
09187150;      Kolbermoor, St;.;.;.;.;.;.
09187154;      Neubeuern, M;952;1993;799;1680;153;313
09187156;      Nußdorf a.Inn;1047;2482;801;1963;246;519
09187157;      Oberaudorf;8121;24257;7087;21474;1034;2783
09187159;      Pfaffing;.;.;.;.;.;.
09187162;      Prien a.Chiemsee, M;14736;56399;11804;49897;2932;6502
09187163;      Prutting;-;-;-;-;-;-
09187164;      Ramerberg;-;-;-;-;-;-
09187165;      Raubling;1269;2709;590;1193;679;1516
09187167;      Riedering;956;1836;767;1535;189;301
09187168;      Rimsting;1961;8045;1813;7594;148;451
09187169;      Rohrdorf;6013;9175;3697;6449;2316;2726
09187170;      Rott a.Inn;.;.;.;.;.;.
09187172;      Samerberg;1946;4587;1780;4301;166;286
09187173;      Schonstett;.;.;.;.;.;.
09187174;      Söchtenau;.;.;.;.;.;.
09187176;      Soyen;.;.;.;.;.;.
09187177;      Stephanskirchen;.;.;.;.;.;.
09187179;      Tuntenhausen;-;-;-;-;-;-
09187181;      Vogtareuth;179;583;155;405;24;178
09187182;      Wasserburg a.Inn, St;1965;3214;1520;2473;445;741
09187186;      Albaching;-;-;-;-;-;-
09187444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09188;    Starnberg (Lkr);31735;104493;27004;91076;4731;13417
09188113;      Berg;3316;13931;2974;12986;342;945
09188117;      Andechs;.;.;.;.;.;.
09188118;      Feldafing;2414;7780;2079;6328;335;1452
09188120;      Gauting;974;2610;768;1922;206;688
09188121;      Gilching;2249;4703;1268;2314;981;2389
09188124;      Herrsching a.Ammersee;4657;16032;4175;14713;482;1319
09188126;      Inning a.Ammersee;1139;3617;1057;3341;82;276
09188127;      Krailling;.;.;.;.;.;.
09188132;      Seefeld;6143;22582;5459;20599;684;1983
09188137;      Pöcking;1976;6956;1915;6806;61;150
09188139;      Starnberg, St;3987;9633;2929;7233;1058;2400
09188141;      Tutzing;1930;6787;1693;6153;237;634
09188144;      Weßling;725;1660;659;1490;66;170
09188145;      Wörthsee;1375;6585;1228;5669;147;916
09188444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09189;    Traunstein (Lkr);113160;522475;96465;473295;16695;49180
09189111;      Altenmarkt a.d.Alz;.;.;.;.;.;.
09189113;      Bergen;4251;10448;2790;7509;1461;2939
09189114;      Chieming;5955;36228;5282;34130;673;2098
09189115;      Engelsberg;.;.;.;.;.;.
09189118;      Fridolfing;.;.;.;.;.;.
09189119;      Grabenstätt;2261;7425;1837;6388;424;1037
09189120;      Grassau, M;4378;17129;4042;16394;336;735
09189124;      Inzell;13883;70402;11136;61360;2747;9042
09189126;      Kienberg;-;-;-;-;-;-
09189127;      Kirchanschöring;.;.;.;.;.;.
09189129;      Marquartstein;2043;11393;1497;9688;546;1705
09189130;      Nußdorf;.;.;.;.;.;.
09189133;      Obing;2102;8855;1989;8681;113;174
09189134;      Palling;.;.;.;.;.;.
09189135;      Petting;969;7673;894;7295;75;378
09189137;      Pittenhart;-;-;-;-;-;-
09189139;      Reit im Winkl;11258;58442;9780;52659;1478;5783
09189140;      Ruhpolding;12813;60388;10178;51296;2635;9092
09189141;      Schleching;2321;7464;1942;6170;379;1294
09189142;      Schnaitsee;-;-;-;-;-;-
09189143;      Seeon-Seebruck;6202;27216;5399;24922;803;2294
09189145;      Siegsdorf;4313;16793;3287;14284;1026;2509
09189146;      Staudach-Egerndach;.;.;.;.;.;.
09189148;      Surberg;.;.;.;.;.;.
09189149;      Tacherting;-;-;-;-;-;-
09189150;      Taching a.See;.;.;.;.;.;.
09189152;      Tittmoning, St;1814;5086;1583;4579;231;507
09189154;      Traunreut, St;1981;3894;1418;2873;563;1021
09189155;      Traunstein, GKSt;1954;3442;1499;2749;455;693
09189157;      Trostberg, St;1194;4084;1044;3739;150;345
09189159;      Übersee;9478;40507;8840;39180;638;1327
09189160;      Unterwössen;2181;12181;2015;11792;166;389
09189161;      Vachendorf;-;-;-;-;-;-
09189162;      Waging a.See, M;15137;83126;14059;79262;1078;3864
