GENESIS-Tabelle: 45511-002
Tourismus: Gemeinden, Übernachtungen, Ankünfte,;;;;;;;
 Herkunft;;;;;;;
der Gäste, Monat, Jahr (ab 2006);;;;;;;
Monatserhebung im Tourismus;;;;;;;
2006;;;;;;;
Monate: August;;;;;;;
;;Insgesamt;Insgesamt;Inland;Inland;Ausland;Ausland
;;Gästeankünfte;Gästeübernachtungen;Gästeankünfte;Gästeübernachtungen;Gästeankünfte;Gästeübernachtungen
;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
09185127;      Ehekirchen;.;.;.;.;.;.
09185131;      Gachenbach;-;-;-;-;-;-
09185139;      Karlshuld;.;.;.;.;.;.
09185140;      Karlskron;-;-;-;-;-;-
09185143;      Langenmosen;.;.;.;.;.;.
09185149;      Neuburg a.d.Donau, GKSt;3188;6838;2922;6190;266;648
09185150;      Oberhausen;-;-;-;-;-;-
09185153;      Rennertshofen, M;.;.;.;.;.;.
09185157;      Rohrenfels;-;-;-;-;-;-
09185158;      Schrobenhausen, St;601;1420;498;1188;103;232
09185163;      Königsmoos;.;.;.;.;.;.
09185166;      Waidhofen;.;.;.;.;.;.
09185168;      Weichering;.;.;.;.;.;.
09186;    Pfaffenhofen a.d.Ilm (Lkr);8959;14137;5533;10124;3426;4013
09186113;      Baar-Ebenhausen;.;.;.;.;.;.
09186116;      Ernsgaden;.;.;.;.;.;.
09186122;      Geisenfeld, St;.;.;.;.;.;.
09186125;      Gerolsbach;-;-;-;-;-;-
09186126;      Hettenshausen;-;-;-;-;-;-
09186128;      Hohenwart, M;.;.;.;.;.;.
09186130;      Ilmmünster;-;-;-;-;-;-
09186132;      Jetzendorf;-;-;-;-;-;-
09186137;      Manching, M;692;1342;589;1123;103;219
09186139;      Münchsmünster;.;.;.;.;.;.
09186143;      Pfaffenhofen a.d.Ilm, St;1062;2185;838;1871;224;314
09186144;      Pörnbach;.;.;.;.;.;.
09186146;      Reichertshausen;.;.;.;.;.;.
09186147;      Reichertshofen, M;1013;1678;423;1038;590;640
09186149;      Rohrbach;.;.;.;.;.;.
09186151;      Scheyern;.;.;.;.;.;.
09186152;      Schweitenkirchen;3969;4773;1652;2356;2317;2417
09186158;      Vohburg a.d.Donau, St;309;534;255;409;54;125
09186162;      Wolnzach, M;1068;1646;971;1413;97;233
09187;    Rosenheim (Lkr);62424;290727;49433;263413;12991;27314
09187113;      Amerang;587;4228;565;4093;22;135
09187114;      Aschau i.Chiemgau;4997;22489;4354;20345;643;2144
09187116;      Babensham;.;.;.;.;.;.
09187117;      Bad Aibling, St;4796;27203;4185;25680;611;1523
09187118;      Bernau a.Chiemsee;3825;21815;3189;20689;636;1126
09187120;      Brannenburg;1408;4771;1099;4366;309;405
09187121;      Breitbrunn a.Chiemsee;311;2778;311;2778;-;-
09187122;      Bruckmühl, M;548;973;332;665;216;308
09187123;      Chiemsee;1089;2919;959;2443;130;476
09187124;      Edling;.;.;.;.;.;.
09187125;      Eggstätt;480;3958;480;3958;-;-
09187126;      Eiselfing;194;686;173;620;21;66
09187128;      Bad Endorf, M;3226;23738;3026;23010;200;728
09187129;      Bad Feilnbach;7474;33466;4186;28170;3288;5296
09187130;      Feldkirchen-Westerham;1044;1649;847;1318;197;331
09187131;      Flintsbach a.Inn;1003;2055;793;1774;210;281
09187132;      Frasdorf;1508;3261;1109;2793;399;468
09187134;      Griesstätt;.;.;.;.;.;.
09187137;      Großkarolinenfeld;-;-;-;-;-;-
09187138;      Gstadt a.Chiemsee;2524;11283;2215;10423;309;860
09187139;      Halfing;736;2348;724;2295;12;53
09187142;      Schechen;1578;3100;1153;2515;425;585
09187145;      Höslwang;.;.;.;.;.;.
09187148;      Kiefersfelden;1019;5620;950;5514;69;106
09187150;      Kolbermoor, St;899;1547;260;521;639;1026
09187154;      Neubeuern, M;264;736;228;666;36;70
09187156;      Nußdorf a.Inn;62;386;47;365;15;21
09187157;      Oberaudorf;1931;7982;1752;7382;179;600
09187159;      Pfaffing;267;822;256;799;11;23
09187162;      Prien a.Chiemsee, M;10979;75283;8716;68646;2263;6637
09187163;      Prutting;.;.;.;.;.;.
09187164;      Ramerberg;.;.;.;.;.;.
09187165;      Raubling;386;670;350;579;36;91
09187167;      Riedering;385;1226;360;1181;25;45
09187168;      Rimsting;1276;6433;1128;5867;148;566
09187169;      Rohrdorf;3301;6021;2342;4593;959;1428
09187170;      Rott a.Inn;.;.;.;.;.;.
09187172;      Samerberg;902;2507;817;2366;85;141
09187173;      Schonstett;.;.;.;.;.;.
09187174;      Söchtenau;.;.;.;.;.;.
09187176;      Soyen;258;709;179;583;79;126
