GENESIS-Tabelle: 45511-002
Tourismus: Gemeinden, Übernachtungen, Ankünfte,;;;;;;;
 Herkunft;;;;;;;
der Gäste, Monat, Jahr (ab 2006);;;;;;;
Monatserhebung im Tourismus;;;;;;;
2018;;;;;;;
Monate: Oktober;;;;;;;
;;Insgesamt;Insgesamt;Inland;Inland;Ausland;Ausland
;;Gästeankünfte;Gästeübernachtungen;Gästeankünfte;Gästeübernachtungen;Gästeankünfte;Gästeübernachtungen
;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
09187150;      Kolbermoor, St;.;.;.;.;.;.
09187154;      Neubeuern, M;473;1035;438;958;35;77
09187156;      Nußdorf a.Inn;790;1364;706;1235;84;129
09187157;      Oberaudorf;5706;15593;5338;14615;368;978
09187159;      Pfaffing;.;.;.;.;.;.
09187162;      Prien a.Chiemsee, M;8063;32021;6862;29786;1201;2235
09187163;      Prutting;-;-;-;-;-;-
09187164;      Ramerberg;-;-;-;-;-;-
09187165;      Raubling;690;1954;454;907;236;1047
09187167;      Riedering;634;1189;573;1060;61;129
09187168;      Rimsting;1267;3128;1235;2890;32;238
09187169;      Rohrdorf;4153;6110;3474;5246;679;864
09187170;      Rott a.Inn;.;.;.;.;.;.
09187172;      Samerberg;1407;2584;1356;2514;51;70
09187173;      Schonstett;.;.;.;.;.;.
09187174;      Söchtenau;.;.;.;.;.;.
09187176;      Soyen;.;.;.;.;.;.
09187177;      Stephanskirchen;.;.;.;.;.;.
09187179;      Tuntenhausen;-;-;-;-;-;-
09187181;      Vogtareuth;169;357;157;283;12;74
09187182;      Wasserburg a.Inn, St;1677;3047;1454;2660;223;387
09187186;      Albaching;-;-;-;-;-;-
09187444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09188;    Starnberg (Lkr);30781;73967;25579;61437;5202;12530
09188113;      Berg;3831;8123;3532;7423;299;700
09188117;      Andechs;.;.;.;.;.;.
09188118;      Feldafing;2866;8051;2361;6341;505;1710
09188120;      Gauting;1408;2950;1258;2645;150;305
09188121;      Gilching;2970;6215;1277;2626;1693;3589
09188124;      Herrsching a.Ammersee;5402;12499;5044;11738;358;761
09188126;      Inning a.Ammersee;942;3106;927;3033;15;73
09188127;      Krailling;.;.;.;.;.;.
09188132;      Seefeld;2087;6738;1769;5804;318;934
09188137;      Pöcking;2661;4893;2511;4541;150;352
09188139;      Starnberg, St;3720;8056;2604;5646;1116;2410
09188141;      Tutzing;2435;5018;2109;4299;326;719
09188144;      Weßling;749;1539;676;1339;73;200
09188145;      Wörthsee;1070;5373;904;4674;166;699
09188444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09189;    Traunstein (Lkr);54922;207761;48964;186133;5958;21628
09189111;      Altenmarkt a.d.Alz;.;.;.;.;.;.
09189113;      Bergen;1168;2983;968;2631;200;352
09189114;      Chieming;2762;15749;2546;15127;216;622
09189115;      Engelsberg;.;.;.;.;.;.
09189118;      Fridolfing;.;.;.;.;.;.
09189119;      Grabenstätt;420;1196;389;1135;31;61
09189120;      Grassau, M;3037;7916;2881;7448;156;468
09189124;      Inzell;10029;50039;8226;37865;1803;12174
09189126;      Kienberg;-;-;-;-;-;-
09189127;      Kirchanschöring;.;.;.;.;.;.
09189129;      Marquartstein;1158;8702;1084;8514;74;188
09189130;      Nußdorf;.;.;.;.;.;.
09189133;      Obing;1875;5432;1790;5297;85;135
09189134;      Palling;.;.;.;.;.;.
09189135;      Petting;74;387;70;371;4;16
09189137;      Pittenhart;-;-;-;-;-;-
09189139;      Reit im Winkl;6175;23745;5781;22931;394;814
09189140;      Ruhpolding;7438;29030;6681;26966;757;2064
09189141;      Schleching;1074;2449;980;2327;94;122
09189142;      Schnaitsee;-;-;-;-;-;-
09189143;      Seeon-Seebruck;3488;12143;3209;11437;279;706
09189145;      Siegsdorf;2451;8436;2161;7603;290;833
