GENESIS-Tabelle: 45511-002
Tourismus: Gemeinden, Übernachtungen, Ankünfte,;;;;;;;
 Herkunft;;;;;;;
der Gäste, Monat, Jahr (ab 2006);;;;;;;
Monatserhebung im Tourismus;;;;;;;
2007;;;;;;;
Monate: September;;;;;;;
;;Insgesamt;Insgesamt;Inland;Inland;Ausland;Ausland
;;Gästeankünfte;Gästeübernachtungen;Gästeankünfte;Gästeübernachtungen;Gästeankünfte;Gästeübernachtungen
;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
09184123;      Haar;4321;9014;2703;5114;1618;3900
09184127;      Höhenkirchen-Siegertsbrunn;.;.;.;.;.;.
09184129;      Hohenbrunn;957;2385;717;1645;240;740
09184130;      Ismaning;10043;20780;8368;16216;1675;4564
09184131;      Kirchheim b.München;3662;7188;2815;5010;847;2178
09184132;      Neuried;-;-;-;-;-;-
09184134;      Oberhaching;2491;5561;2039;4618;452;943
09184135;      Oberschleißheim;2458;5314;2000;4269;458;1045
09184136;      Ottobrunn;2727;5651;1748;3420;979;2231
09184137;      Aying;.;.;.;.;.;.
09184138;      Planegg;1433;3185;1045;2354;388;831
09184139;      Pullach i.Isartal;2509;6128;2218;5522;291;606
09184140;      Putzbrunn;5701;9727;3225;6051;2476;3676
09184141;      Sauerlach;2183;4010;1480;2588;703;1422
09184142;      Schäftlarn;1298;2473;1061;1863;237;610
09184144;      Straßlach-Dingharting;460;1088;429;986;31;102
09184145;      Taufkirchen;.;.;.;.;.;.
09184146;      Neubiberg;953;2114;738;1517;215;597
09184147;      Unterföhring;6272;14351;4188;9311;2084;5040
09184148;      Unterhaching;7615;15903;4240;7790;3375;8113
09184149;      Unterschleißheim, St;4494;9878;3212;6691;1282;3187
09184444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09185;    Neuburg-Schrobenhausen (Lkr);5289;10790;4690;9321;599;1469
09185113;      Aresing;-;-;-;-;-;-
09185116;      Berg im Gau;.;.;.;.;.;.
09185118;      Bergheim;.;.;.;.;.;.
09185123;      Brunnen;-;-;-;-;-;-
09185125;      Burgheim, M;-;-;-;-;-;-
09185127;      Ehekirchen;.;.;.;.;.;.
09185131;      Gachenbach;-;-;-;-;-;-
09185139;      Karlshuld;.;.;.;.;.;.
09185140;      Karlskron;-;-;-;-;-;-
09185143;      Langenmosen;.;.;.;.;.;.
09185149;      Neuburg a.d.Donau, GKSt;3293;6626;3044;6073;249;553
09185150;      Oberhausen;-;-;-;-;-;-
09185153;      Rennertshofen, M;.;.;.;.;.;.
09185157;      Rohrenfels;-;-;-;-;-;-
09185158;      Schrobenhausen, St;979;2091;694;1336;285;755
09185163;      Königsmoos;.;.;.;.;.;.
09185166;      Waidhofen;.;.;.;.;.;.
09185168;      Weichering;.;.;.;.;.;.
09186;    Pfaffenhofen a.d.Ilm (Lkr);10203;18073;7796;14374;2407;3699
09186113;      Baar-Ebenhausen;.;.;.;.;.;.
09186116;      Ernsgaden;.;.;.;.;.;.
09186122;      Geisenfeld, St;.;.;.;.;.;.
09186125;      Gerolsbach;-;-;-;-;-;-
09186126;      Hettenshausen;-;-;-;-;-;-
09186128;      Hohenwart, M;.;.;.;.;.;.
09186130;      Ilmmünster;-;-;-;-;-;-
09186132;      Jetzendorf;-;-;-;-;-;-
09186137;      Manching, M;894;1960;837;1825;57;135
09186139;      Münchsmünster;.;.;.;.;.;.
09186143;      Pfaffenhofen a.d.Ilm, St;1188;2381;916;1967;272;414
09186144;      Pörnbach;.;.;.;.;.;.
09186146;      Reichertshausen;.;.;.;.;.;.
09186147;      Reichertshofen, M;1411;1950;944;1394;467;556
09186149;      Rohrbach;.;.;.;.;.;.
09186151;      Scheyern;.;.;.;.;.;.
09186152;      Schweitenkirchen;3160;5180;1834;3213;1326;1967
09186158;      Vohburg a.d.Donau, St;238;642;215;603;23;39
09186162;      Wolnzach, M;1748;2792;1514;2280;234;512
09187;    Rosenheim (Lkr);59382;215559;50148;195869;9234;19690
09187113;      Amerang;537;3355;534;3321;3;34
09187114;      Aschau i.Chiemgau;5602;19185;5180;17993;422;1192
09187116;      Babensham;.;.;.;.;.;.
09187117;      Bad Aibling, St;6621;28823;5877;26805;744;2018
09187118;      Bernau a.Chiemsee;3267;16948;2885;16304;382;644
09187120;      Brannenburg;1649;4167;1428;3859;221;308
09187121;      Breitbrunn a.Chiemsee;296;1487;291;1477;5;10
09187122;      Bruckmühl, M;643;1479;488;1103;155;376
09187123;      Chiemsee;1425;2990;1318;2633;107;357
09187124;      Edling;.;.;.;.;.;.
09187125;      Eggstätt;219;1708;219;1708;-;-
09187126;      Eiselfing;292;860;269;805;23;55
09187128;      Bad Endorf, M;2965;19391;2749;18839;216;552
09187129;      Bad Feilnbach;4437;28080;3611;26155;826;1925
09187130;      Feldkirchen-Westerham;1151;3119;959;2796;192;323
09187131;      Flintsbach a.Inn;978;2014;898;1892;80;122
09187132;      Frasdorf;1884;4186;1571;3684;313;502
09187134;      Griesstätt;.;.;.;.;.;.
09187137;      Großkarolinenfeld;-;-;-;-;-;-
09187138;      Gstadt a.Chiemsee;1729;6644;1507;6175;222;469
09187139;      Halfing;886;2592;734;2440;152;152
09187142;      Schechen;1631;3158;1210;2449;421;709
09187145;      Höslwang;.;.;.;.;.;.
09187148;      Kiefersfelden;1679;4248;1565;3849;114;399
09187150;      Kolbermoor, St;1061;2104;344;544;717;1560
09187154;      Neubeuern, M;298;701;270;672;28;29
09187156;      Nußdorf a.Inn;47;236;40;224;7;12
09187157;      Oberaudorf;2818;9494;2647;9041;171;453
09187159;      Pfaffing;498;945;474;882;24;63
09187162;      Prien a.Chiemsee, M;7125;28418;5875;25525;1250;2893
09187163;      Prutting;.;.;.;.;.;.
09187164;      Ramerberg;.;.;.;.;.;.
09187165;      Raubling;583;800;563;737;20;63
09187167;      Riedering;252;518;247;510;5;8
09187168;      Rimsting;1241;3876;1038;3346;203;530
09187169;      Rohrdorf;3879;5858;2652;3936;1227;1922
09187170;      Rott a.Inn;.;.;.;.;.;.
09187172;      Samerberg;818;2156;788;2098;30;58
09187173;      Schonstett;-;-;-;-;-;-
09187174;      Söchtenau;.;.;.;.;.;.
09187176;      Soyen;145;421;133;392;12;29
09187177;      Stephanskirchen;188;534;167;431;21;103
09187179;      Tuntenhausen;-;-;-;-;-;-
09187181;      Vogtareuth;.;.;.;.;.;.
09187182;      Wasserburg a.Inn, St;1633;2976;830;1496;803;1480
09187186;      Albaching;-;-;-;-;-;-
09187444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09188;    Starnberg (Lkr);28631;71388;24341;60378;4290;11010
09188113;      Berg;2582;6056;2260;5495;322;561
09188117;      Andechs;680;1225;636;1118;44;107
09188118;      Feldafing;3590;9185;2917;6693;673;2492
09188120;      Gauting;1421;3196;1234;2782;187;414
09188121;      Gilching;693;1258;487;853;206;405
09188124;      Herrsching a.Ammersee;6454;14345;5802;12972;652;1373
09188126;      Inning a.Ammersee;975;2835;942;2764;33;71
09188127;      Krailling;-;-;-;-;-;-
09188132;      Seefeld;1506;4279;1175;3408;331;871
09188137;      Pöcking;3027;7376;2555;6406;472;970
09188139;      Starnberg, St;2565;6161;2057;4960;508;1201
09188141;      Tutzing;2399;6010;1886;4711;513;1299
09188144;      Weßling;678;1789;558;1370;120;419
09188145;      Wörthsee;2061;7673;1832;6846;229;827
09188444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09189;    Traunstein (Lkr);54400;272708;49856;257018;4544;15690
09189111;      Altenmarkt a.d.Alz;490;1884;436;1800;54;84
09189113;      Bergen;1233;6599;1133;6280;100;319
09189114;      Chieming;3187;18074;2964;17248;223;826
