GENESIS-Tabelle: 45511-002
Tourismus: Gemeinden, Übernachtungen, Ankünfte,;;;;;;;
 Herkunft;;;;;;;
der Gäste, Monat, Jahr (ab 2006);;;;;;;
Monatserhebung im Tourismus;;;;;;;
2006;;;;;;;
Monate: April;;;;;;;
;;Insgesamt;Insgesamt;Inland;Inland;Ausland;Ausland
;;Gästeankünfte;Gästeübernachtungen;Gästeankünfte;Gästeübernachtungen;Gästeankünfte;Gästeübernachtungen
;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
09185157;      Rohrenfels;-;-;-;-;-;-
09185158;      Schrobenhausen, St;681;1411;464;925;217;486
09185163;      Königsmoos;.;.;.;.;.;.
09185166;      Waidhofen;.;.;.;.;.;.
09185168;      Weichering;.;.;.;.;.;.
09186;    Pfaffenhofen a.d.Ilm (Lkr);6461;11066;5163;9182;1298;1884
09186113;      Baar-Ebenhausen;.;.;.;.;.;.
09186116;      Ernsgaden;.;.;.;.;.;.
09186122;      Geisenfeld, St;.;.;.;.;.;.
09186125;      Gerolsbach;-;-;-;-;-;-
09186126;      Hettenshausen;-;-;-;-;-;-
09186128;      Hohenwart, M;.;.;.;.;.;.
09186130;      Ilmmünster;-;-;-;-;-;-
09186132;      Jetzendorf;-;-;-;-;-;-
09186137;      Manching, M;737;1539;680;1397;57;142
09186139;      Münchsmünster;-;-;-;-;-;-
09186143;      Pfaffenhofen a.d.Ilm, St;743;1718;615;1529;128;189
09186144;      Pörnbach;.;.;.;.;.;.
09186146;      Reichertshausen;.;.;.;.;.;.
09186147;      Reichertshofen, M;699;1203;519;751;180;452
09186149;      Rohrbach;.;.;.;.;.;.
09186151;      Scheyern;.;.;.;.;.;.
09186152;      Schweitenkirchen;1929;2378;1158;1567;771;811
09186158;      Vohburg a.d.Donau, St;309;524;244;411;65;113
09186162;      Wolnzach, M;867;1535;807;1404;60;131
09187;    Rosenheim (Lkr);33457;141128;29013;131686;4444;9442
09187113;      Amerang;379;2081;337;1835;42;246
09187114;      Aschau i.Chiemgau;2534;10067;2295;9454;239;613
09187116;      Babensham;.;.;.;.;.;.
09187117;      Bad Aibling, St;4394;23925;4138;23010;256;915
09187118;      Bernau a.Chiemsee;1198;6683;1048;6375;150;308
09187120;      Brannenburg;887;2630;804;2500;83;130
09187121;      Breitbrunn a.Chiemsee;79;292;77;288;2;4
09187122;      Bruckmühl, M;419;947;369;889;50;58
09187123;      Chiemsee;719;1496;644;1260;75;236
09187124;      Edling;.;.;.;.;.;.
09187125;      Eggstätt;149;751;149;751;-;-
09187126;      Eiselfing;160;355;143;320;17;35
09187128;      Bad Endorf, M;1548;12744;1387;12424;161;320
09187129;      Bad Feilnbach;2609;20941;2318;20536;291;405
09187130;      Feldkirchen-Westerham;1072;2481;968;2316;104;165
09187131;      Flintsbach a.Inn;428;742;404;713;24;29
09187132;      Frasdorf;583;1585;516;1493;67;92
09187134;      Griesstätt;.;.;.;.;.;.
09187137;      Großkarolinenfeld;-;-;-;-;-;-
09187138;      Gstadt a.Chiemsee;529;1345;439;1136;90;209
09187139;      Halfing;339;707;339;707;-;-
09187142;      Schechen;932;2033;780;1806;152;227
09187145;      Höslwang;.;.;.;.;.;.
09187148;      Kiefersfelden;696;1337;674;1288;22;49
09187150;      Kolbermoor, St;625;1018;145;257;480;761
09187154;      Neubeuern, M;102;192;86;170;16;22
09187156;      Nußdorf a.Inn;55;324;40;224;15;100
09187157;      Oberaudorf;2131;6696;2030;6378;101;318
09187159;      Pfaffing;254;514;200;416;54;98
09187162;      Prien a.Chiemsee, M;4884;27588;3971;25362;913;2226
09187163;      Prutting;.;.;.;.;.;.
09187164;      Ramerberg;.;.;.;.;.;.
09187165;      Raubling;309;464;284;384;25;80
09187167;      Riedering;134;523;129;514;5;9
09187168;      Rimsting;652;1649;438;1147;214;502
09187169;      Rohrdorf;2669;4483;2236;3786;433;697
09187170;      Rott a.Inn;.;.;.;.;.;.
09187172;      Samerberg;173;375;166;365;7;10
09187173;      Schonstett;-;-;-;-;-;-
09187174;      Söchtenau;.;.;.;.;.;.
09187176;      Soyen;.;.;.;.;.;.
09187177;      Stephanskirchen;151;500;146;482;5;18
09187179;      Tuntenhausen;-;-;-;-;-;-
09187181;      Vogtareuth;.;.;.;.;.;.
09187182;      Wasserburg a.Inn, St;989;1697;661;1208;328;489
09187186;      Albaching;-;-;-;-;-;-
09187444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09188;    Starnberg (Lkr);17150;44248;15165;39111;1985;5137
09188113;      Berg;2312;5130;2163;4917;149;213
09188117;      Andechs;326;764;285;592;41;172
09188118;      Feldafing;2322;5694;2050;4579;272;1115
09188120;      Gauting;990;2000;929;1889;61;111
09188121;      Gilching;413;1238;283;829;130;409
09188124;      Herrsching a.Ammersee;3797;10135;3479;9466;318;669
09188126;      Inning a.Ammersee;451;1511;434;1420;17;91
09188127;      Krailling;-;-;-;-;-;-
09188132;      Seefeld;689;1465;635;1313;54;152
09188137;      Pöcking;1660;4115;1433;3675;227;440
09188139;      Starnberg, St;1486;3729;1166;3117;320;612
09188141;      Tutzing;1365;3340;1196;3007;169;333
09188144;      Weßling;375;1110;259;758;116;352
09188145;      Wörthsee;964;4017;853;3549;111;468
09188444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09189;    Traunstein (Lkr);28702;126316;26735;120713;1967;5603
09189111;      Altenmarkt a.d.Alz;333;733;240;476;93;257
09189113;      Bergen;466;1685;441;1621;25;64
09189114;      Chieming;2100;11945;1687;11348;413;597
09189115;      Engelsberg;.;.;.;.;.;.
09189118;      Fridolfing;117;282;111;276;6;6
09189119;      Grabenstätt;132;455;122;445;10;10
09189120;      Grassau, M;1654;5893;1589;5628;65;265
09189124;      Inzell;5140;24663;4920;23513;220;1150
09189126;      Kienberg;-;-;-;-;-;-
09189127;      Kirchanschöring;113;311;113;311;-;-
09189129;      Marquartstein;446;5126;440;5118;6;8
09189130;      Nußdorf;.;.;.;.;.;.
09189133;      Obing;885;2194;839;2081;46;113
09189134;      Palling;.;.;.;.;.;.
09189135;      Petting;98;314;71;275;27;39
09189137;      Pittenhart;.;.;.;.;.;.
09189139;      Reit im Winkl;2298;13151;2203;12772;95;379
09189140;      Ruhpolding;4761;23446;4605;22819;156;627
09189141;      Schleching;198;993;194;983;4;10
09189142;      Schnaitsee;.;.;.;.;.;.
09189143;      Seeon-Seebruck;2593;8376;2369;7923;224;453
09189145;      Siegsdorf;1359;6284;1268;5881;91;403
09189146;      Staudach-Egerndach;.;.;.;.;.;.
09189148;      Surberg;.;.;.;.;.;.
09189149;      Tacherting;.;.;.;.;.;.
09189150;      Taching a.See;.;.;.;.;.;.
09189152;      Tittmoning, St;.;.;.;.;.;.
09189154;      Traunreut, St;284;825;215;611;69;214
09189155;      Traunstein, GKSt;1307;2356;1066;1956;241;400
09189157;      Trostberg, St;473;1123;435;929;38;194
09189159;      Übersee;744;3531;740;3517;4;14
09189160;      Unterwössen;711;4712;702;4687;9;25
