GENESIS-Tabelle: 45511-002
Tourismus: Gemeinden, Übernachtungen, Ankünfte,;;;;;;;
 Herkunft;;;;;;;
der Gäste, Monat, Jahr (ab 2006);;;;;;;
Monatserhebung im Tourismus;;;;;;;
2010;;;;;;;
Monate: Februar;;;;;;;
;;Insgesamt;Insgesamt;Inland;Inland;Ausland;Ausland
09175115;      Ebersberg, St;656;1120;368;671;288;449
09175116;      Egmating;.;.;.;.;.;.
09175118;      Forstinning;412;1100;365;964;47;136
09175119;      Frauenneuharting;.;.;.;.;.;.
09175121;      Glonn, M;.;.;.;.;.;.
09175122;      Grafing b.München, St;241;609;206;530;35;79
09175123;      Hohenlinden;.;.;.;.;.;.
09175124;      Kirchseeon, M;.;.;.;.;.;.
09175127;      Markt Schwaben, M;540;994;394;657;146;337
09175128;      Moosach;-;-;-;-;-;-
09175131;      Oberpframmern;.;.;.;.;.;.
09175132;      Vaterstetten;4805;9604;3840;7629;965;1975
09175133;      Pliening;662;1852;565;1534;97;318
09175135;      Poing;895;1636;680;1086;215;550
09175136;      Emmering;-;-;-;-;-;-
09175137;      Steinhöring;.;.;.;.;.;.
09175139;      Zorneding;1065;1914;787;1387;278;527
09175444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09176;    Eichstätt (Lkr);19754;36245;14778;29283;4976;6962
09176111;      Adelschlag;.;.;.;.;.;.
09176112;      Altmannstein, M;82;223;76;217;6;6
09176114;      Beilngries, St;5352;11692;4848;10977;504;715
09176116;      Böhmfeld;.;.;.;.;.;.
09176118;      Buxheim;.;.;.;.;.;.
09176120;      Denkendorf;1587;2016;837;1232;750;784
09176121;      Dollnstein, M;.;.;.;.;.;.
09176122;      Egweil;-;-;-;-;-;-
09176123;      Eichstätt, GKSt;1454;2983;1380;2840;74;143
09176124;      Eitensheim;-;-;-;-;-;-
09176126;      Gaimersheim, M;1415;2557;1143;2023;272;534
09176129;      Großmehring;178;567;164;553;14;14
09176131;      Hepberg;-;-;-;-;-;-
09176132;      Hitzhofen;-;-;-;-;-;-
09176137;      Kinding, M;2719;3501;1169;1690;1550;1811
09176138;      Kipfenberg, M;1381;2161;804;1458;577;703
09176139;      Kösching, M;137;468;125;431;12;37
09176143;      Lenting;2346;3973;1453;2407;893;1566
09176147;      Mindelstetten;.;.;.;.;.;.
09176148;      Mörnsheim, M;228;385;228;385;-;-
09176149;      Nassenfels, M;.;.;.;.;.;.
09176150;      Oberdolling;-;-;-;-;-;-
09176153;      Pförring, M;-;-;-;-;-;-
09176155;      Pollenfeld;.;.;.;.;.;.
09176160;      Schernfeld;98;472;81;236;17;236
09176161;      Stammham;.;.;.;.;.;.
09176164;      Titting, M;1483;2600;1205;2274;278;326
09176165;      Walting;.;.;.;.;.;.
09176166;      Wellheim, M;148;289;145;281;3;8
09176167;      Wettstetten;-;-;-;-;-;-
09176444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09177;    Erding (Lkr);36065;58369;25624;42702;10441;15667
09177112;      Berglern;-;-;-;-;-;-
09177113;      Bockhorn;.;.;.;.;.;.
09177114;      Buch a.Buchrain;.;.;.;.;.;.
09177115;      Dorfen, St;424;949;383;877;41;72
09177116;      Eitting;486;1099;450;1056;36;43
09177117;      Erding, GKSt;12326;21358;8546;14611;3780;6747
09177118;      Finsing;258;923;203;808;55;115
09177119;      Forstern;.;.;.;.;.;.
09177120;      Fraunberg;.;.;.;.;.;.
09177121;      Hohenpolding;.;.;.;.;.;.
09177122;      Inning a.Holz;.;.;.;.;.;.
09177123;      Isen, M;.;.;.;.;.;.
09177124;      Kirchberg;-;-;-;-;-;-
09177126;      Langenpreising;.;.;.;.;.;.
09177127;      Lengdorf;-;-;-;-;-;-
09177130;      Moosinning;614;1244;582;1187;32;57
09177131;      Neuching;204;552;200;548;4;4
09177133;      Oberding;19448;26970;13376;19124;6072;7846
09177134;      Ottenhofen;-;-;-;-;-;-
09177135;      Pastetten;-;-;-;-;-;-
09177137;      Sankt Wolfgang;536;1436;509;1364;27;72
09177138;      Steinkirchen;-;-;-;-;-;-
09177139;      Taufkirchen (Vils);118;203;98;161;20;42
09177142;      Walpertskirchen;.;.;.;.;.;.
09177143;      Wartenberg, M;374;875;282;624;92;251
09177144;      Wörth;-;-;-;-;-;-
09178;    Freising (Lkr);33519;51164;23236;37656;10283;13508
09178113;      Allershausen;2289;3149;1178;1856;1111;1293
09178115;      Attenkirchen;.;.;.;.;.;.
09178116;      Au i.d.Hallertau, M;.;.;.;.;.;.
09178120;      Eching;2982;5050;1874;3426;1108;1624
09178122;      Rudelzhausen;.;.;.;.;.;.
09178123;      Fahrenzhausen;1594;2445;1449;2261;145;184
09178124;      Freising, GKSt;11874;19641;8010;14496;3864;5145
09178125;      Gammelsdorf;-;-;-;-;-;-
09178129;      Haag a.d.Amper;.;.;.;.;.;.
09178130;      Hallbergmoos;7894;9977;4922;6179;2972;3798
09178132;      Hörgertshausen;-;-;-;-;-;-
09178133;      Hohenkammer;1576;2501;1457;2375;119;126
09178136;      Kirchdorf a.d.Amper;-;-;-;-;-;-
09178137;      Kranzberg;1017;1765;864;1565;153;200
09178138;      Langenbach;.;.;.;.;.;.
09178140;      Marzling;.;.;.;.;.;.
09178142;      Mauern;-;-;-;-;-;-
09178143;      Moosburg a.d.Isar, St;478;777;434;706;44;71
09178144;      Nandlstadt, M;-;-;-;-;-;-
09178145;      Neufahrn b.Freising;2947;4087;2286;3274;661;813
09178150;      Paunzhausen;-;-;-;-;-;-
09178155;      Wang;.;.;.;.;.;.
09178156;      Wolfersdorf;-;-;-;-;-;-
09178157;      Zolling;49;116;49;116;-;-
09179;    Fürstenfeldbruck (Lkr);6452;12664;5373;10402;1079;2262
09179111;      Adelshofen;-;-;-;-;-;-
09179113;      Alling;.;.;.;.;.;.
09179114;      Althegnenberg;-;-;-;-;-;-
09179117;      Egenhofen;.;.;.;.;.;.
09179118;      Eichenau;.;.;.;.;.;.
09179119;      Emmering;186;388;153;325;33;63
09179121;      Fürstenfeldbruck, GKSt;1853;3516;1380;2451;473;1065
09179123;      Germering, GKSt;1312;2550;1146;2238;166;312
09179125;      Grafrath;-;-;-;-;-;-
09179126;      Gröbenzell;224;439;217;426;7;13
09179128;      Hattenhofen;.;.;.;.;.;.
09179130;      Jesenwang;.;.;.;.;.;.
09179131;      Kottgeisering;.;.;.;.;.;.
09179132;      Landsberied;-;-;-;-;-;-
09179134;      Maisach;.;.;.;.;.;.
09179136;      Mammendorf;.;.;.;.;.;.
09179137;      Mittelstetten;-;-;-;-;-;-
09179138;      Moorenweis;.;.;.;.;.;.
09179140;      Oberschweinbach;-;-;-;-;-;-
09179142;      Olching, St;1118;2120;931;1769;187;351
09179145;      Puchheim, St;996;1859;871;1591;125;268
09179147;      Schöngeising;.;.;.;.;.;.
09179149;      Türkenfeld;.;.;.;.;.;.
09180;    Garmisch-Partenkirchen (Lkr);55072;237681;44746;192328;10326;45353
09180112;      Bad Kohlgrub;2644;13151;2582;12855;62;296
09180113;      Bad Bayersoien;1081;4686;1038;4525;43;161
09180114;      Eschenlohe;61;131;60;130;1;1
09180115;      Ettal;2199;7512;1563;5322;636;2190
09180116;      Farchant;695;2496;503;1904;192;592
09180117;      Garmisch-Partenkirchen, M;22239;84871;16548;60810;5691;24061
09180118;      Grainau;8112;34032;7066;28532;1046;5500
09180119;      Großweil;.;.;.;.;.;.
09180122;      Krün;5288;26828;4808;24503;480;2325
09180123;      Mittenwald, M;3459;21183;3238;19553;221;1630
09180124;      Murnau a.Staffelsee, M;1832;7939;1652;7483;180;456
09180125;      Oberammergau;4006;18320;2485;11082;1521;7238
09180126;      Oberau;530;1302;388;966;142;336
09180127;      Ohlstadt;1042;6227;1033;6196;9;31
09180128;      Riegsee;.;.;.;.;.;.
09180129;      Saulgrub;278;1747;263;1706;15;41
09180131;      Schwaigen;-;-;-;-;-;-
09180132;      Seehausen a.Staffelsee;195;740;160;592;35;148
09180133;      Spatzenhausen;-;-;-;-;-;-
09180134;      Uffing a.Staffelsee;.;.;.;.;.;.
09180135;      Unterammergau;431;884;427;868;4;16
09180136;      Wallgau;939;5513;898;5199;41;314
09180444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09181;    Landsberg am Lech (Lkr);4617;9995;3861;8332;756;1663
09181111;      Apfeldorf;-;-;-;-;-;-
09181113;      Denklingen;.;.;.;.;.;.
09181114;      Dießen am Ammersee, M;334;751;313;711;21;40
09181115;      Eching am Ammersee;-;-;-;-;-;-
09181116;      Egling a.d.Paar;-;-;-;-;-;-
09181118;      Eresing;493;1341;490;1338;3;3
09181120;      Finning;.;.;.;.;.;.
09181121;      Fuchstal;.;.;.;.;.;.
09181122;      Geltendorf;-;-;-;-;-;-
09181123;      Greifenberg;74;243;66;173;8;70
09181124;      Hofstetten;.;.;.;.;.;.
09181126;      Hurlach;.;.;.;.;.;.
09181127;      Igling;-;-;-;-;-;-
09181128;      Kaufering, M;.;.;.;.;.;.
09181129;      Kinsau;.;.;.;.;.;.
09181130;      Landsberg am Lech, GKSt;1841;3355;1404;2494;437;861
09181131;      Obermeitingen;-;-;-;-;-;-
09181132;      Penzing;.;.;.;.;.;.
09181133;      Vilgertshofen;.;.;.;.;.;.
09181134;      Prittriching;-;-;-;-;-;-
09181135;      Reichling;-;-;-;-;-;-
09181137;      Rott;.;.;.;.;.;.
09181138;      Scheuring;.;.;.;.;.;.
09181139;      Schondorf am Ammersee;185;296;159;253;26;43
09181140;      Schwifting;-;-;-;-;-;-
09181141;      Pürgen;-;-;-;-;-;-
09181142;      Thaining;.;.;.;.;.;.
09181143;      Unterdießen;-;-;-;-;-;-
09181144;      Utting am Ammersee;243;500;222;444;21;56
09181145;      Weil;160;486;133;454;27;32
09181146;      Windach;.;.;.;.;.;.
09181444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09182;    Miesbach (Lkr);39667;135676;32679;122880;6988;12796
09182111;      Bad Wiessee;3526;27594;3251;26523;275;1071
09182112;      Bayrischzell;3790;16099;3349;14070;441;2029
09182114;      Fischbachau;1527;5676;1474;5497;53;179
09182116;      Gmund a.Tegernsee;1051;1907;858;1588;193;319
09182119;      Hausham;968;2138;930;2082;38;56
09182120;      Holzkirchen, M;1758;2786;859;1368;899;1418
09182123;      Irschenberg;3007;3385;851;1092;2156;2293
09182124;      Kreuth;3860;12630;3637;12050;223;580
09182125;      Miesbach, St;2113;3627;1694;3131;419;496
09182127;      Otterfing;313;700;248;552;65;148
09182129;      Rottach-Egern;3895;20053;3632;19068;263;985
09182131;      Schliersee, M;10243;27785;9307;25843;936;1942
09182132;      Tegernsee, St;2258;9620;2122;9334;136;286
09182133;      Valley;.;.;.;.;.;.
09182134;      Waakirchen;.;.;.;.;.;.
09182136;      Warngau;.;.;.;.;.;.
09182137;      Weyarn;1211;1416;350;456;861;960
09183;    Mühldorf a.Inn (Lkr);4384;8316;4035;7478;349;838
09183112;      Ampfing;352;609;250;430;102;179
09183113;      Aschau a.Inn;.;.;.;.;.;.
09183114;      Buchbach, M;.;.;.;.;.;.
09183115;      Egglkofen;-;-;-;-;-;-
09183116;      Erharting;.;.;.;.;.;.
09183118;      Gars a.Inn, M;45;237;43;205;2;32
09183119;      Haag i.OB, M;-;-;-;-;-;-
09183120;      Heldenstein;.;.;.;.;.;.
09183122;      Jettenbach;.;.;.;.;.;.
09183123;      Kirchdorf;.;.;.;.;.;.
09183124;      Kraiburg a.Inn, M;156;298;154;293;2;5
09183125;      Lohkirchen;-;-;-;-;-;-
09183126;      Maitenbeth;-;-;-;-;-;-
09183127;      Mettenheim;-;-;-;-;-;-
09183128;      Mühldorf a.Inn, St;1333;2481;1231;2282;102;199
09183129;      Neumarkt-Sankt Veit, St;.;.;.;.;.;.
09183130;      Niederbergkirchen;-;-;-;-;-;-
09183131;      Niedertaufkirchen;.;.;.;.;.;.
09183132;      Oberbergkirchen;-;-;-;-;-;-
09183134;      Oberneukirchen;-;-;-;-;-;-
09183135;      Obertaufkirchen;.;.;.;.;.;.
09183136;      Polling;6;19;6;19;-;-
09183138;      Rattenkirchen;-;-;-;-;-;-
09183139;      Rechtmehring;-;-;-;-;-;-
09183140;      Reichertsheim;-;-;-;-;-;-
09183143;      Schönberg;-;-;-;-;-;-
09183144;      Schwindegg;.;.;.;.;.;.
09183145;      Taufkirchen;-;-;-;-;-;-
09183147;      Unterreit;.;.;.;.;.;.
09183148;      Waldkraiburg, St;543;1098;497;962;46;136
09183151;      Zangberg;.;.;.;.;.;.
09183444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09184;    München (Lkr);66960;127725;46155;89014;20805;38711
09184112;      Aschheim;11081;22162;7613;15657;3468;6505
09184113;      Baierbrunn;244;805;188;647;56;158
09184114;      Brunnthal;.;.;.;.;.;.
09184118;      Feldkirchen;4642;9486;2341;4760;2301;4726
09184119;      Garching b.München, St;6415;10361;4955;7998;1460;2363
09184120;      Gräfelfing;295;670;257;581;38;89
09184121;      Grasbrunn;835;1824;443;1158;392;666
09184122;      Grünwald;779;1710;610;1285;169;425
09184123;      Haar;2812;5155;1765;3241;1047;1914
09184127;      Höhenkirchen-Siegertsbrunn;.;.;.;.;.;.
09184129;      Hohenbrunn;744;1439;644;1295;100;144
09184130;      Ismaning;6779;12793;5339;9662;1440;3131
09184131;      Kirchheim b.München;1266;2549;979;1793;287;756
09184132;      Neuried;-;-;-;-;-;-
09184134;      Oberhaching;2073;4574;1770;3942;303;632
09184135;      Oberschleißheim;1450;2560;1150;2006;300;554
09184136;      Ottobrunn;1585;3146;793;1838;792;1308
09184137;      Aying;.;.;.;.;.;.
09184138;      Planegg;1149;2208;830;1465;319;743
09184139;      Pullach i.Isartal;1201;2412;995;2003;206;409
09184140;      Putzbrunn;3974;6969;2672;4936;1302;2033
09184141;      Sauerlach;1295;2089;483;763;812;1326
09184142;      Schäftlarn;300;577;265;486;35;91
09184144;      Straßlach-Dingharting;271;679;268;670;3;9
09184145;      Taufkirchen;826;1251;804;1217;22;34
09184146;      Neubiberg;528;1161;437;949;91;212
09184147;      Unterföhring;3880;7041;2878;5128;1002;1913
09184148;      Unterhaching;6756;11986;3703;6477;3053;5509
09184149;      Unterschleißheim, St;2974;6169;2083;4343;891;1826
09184444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09185;    Neuburg-Schrobenhausen (Lkr);2919;6314;2334;5091;585;1223
09185113;      Aresing;-;-;-;-;-;-
09185116;      Berg im Gau;.;.;.;.;.;.
09185118;      Bergheim;.;.;.;.;.;.
09185123;      Brunnen;-;-;-;-;-;-
09185125;      Burgheim, M;-;-;-;-;-;-
09185127;      Ehekirchen;.;.;.;.;.;.
09185131;      Gachenbach;-;-;-;-;-;-
09185139;      Karlshuld;.;.;.;.;.;.
09185140;      Karlskron;-;-;-;-;-;-
09185143;      Langenmosen;.;.;.;.;.;.
09185149;      Neuburg a.d.Donau, GKSt;1915;4534;1471;3591;444;943
09185150;      Oberhausen;-;-;-;-;-;-
09185153;      Rennertshofen, M;.;.;.;.;.;.
09185157;      Rohrenfels;-;-;-;-;-;-
09185158;      Schrobenhausen, St;542;902;415;676;127;226
09185163;      Königsmoos;.;.;.;.;.;.
09185166;      Waidhofen;.;.;.;.;.;.
09185168;      Weichering;.;.;.;.;.;.
09186;    Pfaffenhofen a.d.Ilm (Lkr);6644;12123;4570;8754;2074;3369
09186113;      Baar-Ebenhausen;.;.;.;.;.;.
09186116;      Ernsgaden;.;.;.;.;.;.
09186122;      Geisenfeld, St;.;.;.;.;.;.
09186125;      Gerolsbach;-;-;-;-;-;-
09186126;      Hettenshausen;-;-;-;-;-;-
09186128;      Hohenwart, M;.;.;.;.;.;.
09186130;      Ilmmünster;-;-;-;-;-;-
09186132;      Jetzendorf;-;-;-;-;-;-
09186137;      Manching, M;537;1349;438;1062;99;287
09186139;      Münchsmünster;.;.;.;.;.;.
09186143;      Pfaffenhofen a.d.Ilm, St;994;1885;701;1415;293;470
09186144;      Pörnbach;.;.;.;.;.;.
09186146;      Reichertshausen;.;.;.;.;.;.
09186147;      Reichertshofen, M;1127;1610;453;790;674;820
09186149;      Rohrbach;.;.;.;.;.;.
09186151;      Scheyern;.;.;.;.;.;.
09186152;      Schweitenkirchen;1693;2324;983;1435;710;889
09186158;      Vohburg a.d.Donau, St;176;492;145;411;31;81
09186162;      Wolnzach, M;993;1706;807;1346;186;360
09187;    Rosenheim (Lkr);36483;132609;27947;117611;8536;14998
09187113;      Amerang;240;557;235;542;5;15
09187114;      Aschau i.Chiemgau;3054;12585;2796;11947;258;638
09187116;      Babensham;.;.;.;.;.;.
09187117;      Bad Aibling, St;5087;20718;3940;19097;1147;1621
09187118;      Bernau a.Chiemsee;1162;8324;1026;7889;136;435
09187120;      Brannenburg;1624;2980;1058;2278;566;702
09187121;      Breitbrunn a.Chiemsee;.;.;.;.;.;.
09187122;      Bruckmühl, M;439;1032;370;963;69;69
09187123;      Chiemsee;.;.;.;.;.;.
09187124;      Edling;.;.;.;.;.;.
09187125;      Eggstätt;22;312;22;312;-;-
09187126;      Eiselfing;214;351;176;310;38;41
09187128;      Bad Endorf, M;1284;9687;1160;9424;124;263
09187129;      Bad Feilnbach;2721;17026;2081;16353;640;673
09187130;      Feldkirchen-Westerham;1303;2069;1081;1786;222;283
09187131;      Flintsbach a.Inn;694;1118;418;691;276;427
09187132;      Frasdorf;1544;2210;1422;2074;122;136
09187134;      Griesstätt;-;-;-;-;-;-
09187137;      Großkarolinenfeld;-;-;-;-;-;-
09187138;      Gstadt a.Chiemsee;119;451;102;394;17;57
09187139;      Halfing;.;.;.;.;.;.
09187142;      Schechen;705;1133;483;809;222;324
09187145;      Höslwang;.;.;.;.;.;.
09187148;      Kiefersfelden;1521;3738;1125;3253;396;485
09187150;      Kolbermoor, St;453;878;87;212;366;666
09187154;      Neubeuern, M;188;316;51;133;137;183
09187156;      Nußdorf a.Inn;457;963;206;590;251;373
09187157;      Oberaudorf;3234;11417;2648;8948;586;2469
09187159;      Pfaffing;252;499;227;457;25;42
09187162;      Prien a.Chiemsee, M;3851;23604;2993;21269;858;2335
09187163;      Prutting;.;.;.;.;.;.
09187164;      Ramerberg;.;.;.;.;.;.
09187165;      Raubling;468;644;324;466;144;178
09187167;      Riedering;40;58;32;50;8;8
09187168;      Rimsting;753;1504;726;1451;27;53
09187169;      Rohrdorf;2866;3884;1507;2403;1359;1481
09187170;      Rott a.Inn;.;.;.;.;.;.
09187172;      Samerberg;21;25;21;25;-;-
09187173;      Schonstett;-;-;-;-;-;-
09187174;      Söchtenau;.;.;.;.;.;.
09187176;      Soyen;.;.;.;.;.;.
09187177;      Stephanskirchen;70;180;70;180;-;-
09187179;      Tuntenhausen;-;-;-;-;-;-
09187181;      Vogtareuth;.;.;.;.;.;.
09187182;      Wasserburg a.Inn, St;775;1428;459;977;316;451
09187186;      Albaching;-;-;-;-;-;-
09187444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09188;    Starnberg (Lkr);12541;30142;11179;26175;1362;3967
09188113;      Berg;1414;2944;1335;2830;79;114
09188117;      Andechs;.;.;.;.;.;.
09188118;      Feldafing;1711;4487;1527;3285;184;1202
09188120;      Gauting;885;1660;850;1587;35;73
09188121;      Gilching;.;.;.;.;.;.
09188124;      Herrsching a.Ammersee;2902;5781;2658;5211;244;570
09188126;      Inning a.Ammersee;393;1013;393;1013;-;-
09188127;      Krailling;-;-;-;-;-;-
09188132;      Seefeld;231;476;171;340;60;136
09188137;      Pöcking;1180;2812;993;2469;187;343
09188139;      Starnberg, St;959;2936;800;2479;159;457
09188141;      Tutzing;1163;2969;1073;2781;90;188
09188144;      Weßling;423;900;290;608;133;292
09188145;      Wörthsee;794;3170;735;2973;59;197
09188444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09189;    Traunstein (Lkr);39358;207829;33982;183524;5376;24305
09189111;      Altenmarkt a.d.Alz;255;447;244;433;11;14
09189113;      Bergen;938;3253;562;2026;376;1227
09189114;      Chieming;863;5734;767;5387;96;347
09189115;      Engelsberg;-;-;-;-;-;-
09189118;      Fridolfing;120;242;104;198;16;44
09189119;      Grabenstätt;126;295;106;272;20;23
09189120;      Grassau, M;1491;5645;1314;5394;177;251
09189124;      Inzell;7353;39071;6207;33636;1146;5435
09189126;      Kienberg;-;-;-;-;-;-
09189127;      Kirchanschöring;.;.;.;.;.;.
09189129;      Marquartstein;780;6132;559;5380;221;752
09189130;      Nußdorf;.;.;.;.;.;.
09189133;      Obing;433;1157;414;1109;19;48
09189134;      Palling;.;.;.;.;.;.
09189135;      Petting;3;4;3;4;-;-
09189137;      Pittenhart;.;.;.;.;.;.
09189139;      Reit im Winkl;10253;70136;9424;65203;829;4933
09189140;      Ruhpolding;7511;42946;6340;35975;1171;6971
09189141;      Schleching;345;1576;314;1419;31;157
09189142;      Schnaitsee;.;.;.;.;.;.
09189143;      Seeon-Seebruck;1215;4115;1089;3877;126;238
09189145;      Siegsdorf;2972;12445;2454;10593;518;1852
09189146;      Staudach-Egerndach;.;.;.;.;.;.
09189148;      Surberg;.;.;.;.;.;.
09189149;      Tacherting;-;-;-;-;-;-
09189150;      Taching a.See;.;.;.;.;.;.
09189152;      Tittmoning, St;.;.;.;.;.;.
09189154;      Traunreut, St;353;813;267;610;86;203
09189155;      Traunstein, GKSt;1252;1934;1002;1533;250;401
09189157;      Trostberg, St;361;628;340;561;21;67
09189159;      Übersee;93;401;59;321;34;80
09189160;      Unterwössen;1140;7036;1064;6733;76;303
09189161;      Vachendorf;-;-;-;-;-;-
09189162;      Waging a.See, M;437;979;390;864;47;115
09189165;      Wonneberg;286;699;281;686;5;13
09189444;      Gemeindefreie Gebiete;-;-;-;-;-;-
09190;    Weilheim-Schongau (Lkr);8584;30147;7886;28622;698;1525
09190111;      Altenstadt;.;.;.;.;.;.
09190113;      Antdorf;.;.;.;.;.;.
09190114;      Bernbeuren;361;894;361;894;-;-
09190115;      Bernried am Starnberger See;1895;15855;1867;15765;28;90
09190117;      Böbing;.;.;.;.;.;.
09190118;      Burggen;-;-;-;-;-;-
09190120;      Eberfing;-;-;-;-;-;-
09190121;      Eglfing;-;-;-;-;-;-
09190126;      Habach;-;-;-;-;-;-
09190129;      Hohenfurch;97;222;87;212;10;10
